7.820,1.498,-0.063,-1.251,-0.094,-2.124,-0.047,-1.615
7.840,1.494,-0.106,-1.253,-0.188,-2.108,-0.094,-1.660
7.860,1.489,-0.147,-1.256,-0.282,-2.082,-0.141,-1.705
7.880,1.481,-0.188,-1.260,-0.376,-2.045,-0.188,-1.753
7.900,1.472,-0.228,-1.264,-0.469,-1.997,-0.235,-1.802
7.920,1.460,-0.267,-1.270,-0.562,-1.940,-0.281,-1.853
7.940,1.447,-0.304,-1.276,-0.654,-1.873,-0.327,-1.907
7.960,1.432,-0.340,-1.284,-0.745,-1.796,-0.373,-1.964
7.980,1.416,-0.374,-1.292,-0.835,-1.710,-0.418,-2.025
8.000,1.397,-0.407,-1.301,-0.925,-1.616,-0.462,-2.090
8.020,1.377,-0.437,-1.312,-1.013,-1.514,-0.506,-2.160
8.040,1.355,-0.465,-1.323,-1.099,-1.403,-0.550,-2.235
8.060,1.331,-0.491,-1.334,-1.185,-1.286,-0.592,-2.315
8.080,1.306,-0.514,-1.347,-1.269,-1.163,-0.634,-2.400
8.100,1.279,-0.535,-1.361,-1.351,-1.033,-0.675,-2.489
8.120,1.250,-0.553,-1.375,-1.431,-0.898,-0.716,-2.581
8.140,1.220,-0.568,-1.390,-1.510,-0.759,-0.755,-2.676
8.160,1.188,-0.580,-1.406,-1.587,-0.616,-0.794,-2.771
8.180,1.155,-0.590,-1.422,-1.662,-0.470,-0.831,-2.866
8.200,1.120,-0.596,-1.440,-1.735,-0.321,-0.867,-2.958
8.220,1.084,-0.599,-1.458,-1.805,-0.171,-0.903,-3.047
8.240,1.044,-0.600,-1.478,-2.026,-0.015,-1.013,-3.134
8.260,1.002,-0.596,-1.499,-2.103,0.161,-1.052,3.065
8.280,0.958,-0.590,-1.521,-2.177,0.336,-1.088,2.988
8.300,0.913,-0.580,-1.543,-2.247,0.509,-1.124,2.919
8.320,0.867,-0.566,-1.567,-2.314,0.680,-1.157,2.856
8.340,0.819,-0.549,-1.590,-2.378,0.846,-1.189,2.800
8.360,0.771,-0.529,-1.615,-2.438,1.007,-1.219,2.750
8.380,0.721,-0.506,-1.640,-2.495,1.163,-1.247,2.705
8.400,0.670,-0.479,-1.665,-2.548,1.311,-1.274,2.666
8.420,0.618,-0.450,-1.691,-2.597,1.452,-1.298,2.632
8.440,0.565,-0.419,-1.718,-2.642,1.585,-1.321,2.601
8.460,0.511,-0.385,-1.744,-2.684,1.708,-1.342,2.575
8.480,0.457,-0.348,-1.772,-2.721,1.821,-1.361,2.552
8.500,0.402,-0.310,-1.799,-2.755,1.923,-1.378,2.532
8.520,0.346,-0.269,-1.827,-2.785,2.014,-1.392,2.515
8.540,0.290,-0.228,-1.855,-2.810,2.093,-1.405,2.501
8.560,0.233,-0.184,-1.883,-2.831,2.160,-1.416,2.490
8.580,0.176,-0.140,-1.912,-2.848,2.214,-1.424,2.481
8.600,0.119,-0.095,-1.940,-2.861,2.255,-1.431,2.474
8.620,0.062,-0.049,-1.969,-2.870,2.283,-1.435,2.470
8.640,0.004,-0.003,-1.998,-2.875,2.298,-1.437,2.467
8.660,-0.053,0.043,-2.027,-2.875,2.299,-1.437,2.467
8.680,-0.110,0.088,-2.055,-2.848,2.268,-1.424,2.469
8.700,-0.167,0.132,-2.083,-2.816,2.224,-1.408,2.473
8.720,-0.222,0.176,-2.111,-2.781,2.168,-1.390,2.479
8.740,-0.277,0.218,-2.139,-2.742,2.101,-1.371,2.488
8.760,-0.331,0.258,-2.166,-2.700,2.024,-1.350,2.498
8.780,-0.384,0.297,-2.192,-2.655,1.938,-1.328,2.511
8.800,-0.436,0.334,-2.218,-2.608,1.844,-1.304,2.526
8.820,-0.488,0.369,-2.244,-2.559,1.743,-1.279,2.544
8.840,-0.538,0.402,-2.269,-2.507,1.635,-1.254,2.564
8.860,-0.587,0.432,-2.294,-2.468,1.531,-1.234,2.586
8.880,-0.636,0.461,-2.318,-2.431,1.422,-1.216,2.612
8.900,-0.683,0.487,-2.342,-2.391,1.306,-1.196,2.642
8.920,-0.730,0.510,-2.365,-2.348,1.183,-1.174,2.675
8.940,-0.776,0.531,-2.388,-2.302,1.055,-1.151,2.712
8.960,-0.822,0.550,-2.411,-2.253,0.921,-1.127,2.754
8.980,-0.866,0.566,-2.433,-2.201,0.782,-1.101,2.800
9.000,-0.909,0.578,-2.454,-2.147,0.640,-1.073,2.852
9.020,-0.950,0.588,-2.475,-2.090,0.494,-1.045,2.909
9.040,-0.991,0.595,-2.495,-2.030,0.346,-1.015,2.973
9.060,-1.030,0.599,-2.515,-1.967,0.196,-0.984,3.042
9.080,-1.068,0.600,-2.534,-1.902,0.045,-0.951,3.118
9.100,-1.105,0.598,-2.552,-1.835,-0.106,-0.917,-3.084
9.120,-1.140,0.593,-2.570,-1.765,-0.257,-0.883,-2.997
9.140,-1.174,0.585,-2.587,-1.694,-0.406,-0.847,-2.906
9.160,-1.207,0.573,-2.603,-1.620,-0.553,-0.810,-2.812
9.180,-1.237,0.560,-2.619,-1.544,-0.698,-0.772,-2.717
9.200,-1.267,0.543,-2.633,-1.466,-0.839,-0.733,-2.622
9.220,-1.294,0.523,-2.647,-1.386,-0.976,-0.693,-2.528
9.240,-1.321,0.501,-2.660,-1.304,-1.107,-0.652,-2.438
9.260,-1.345,0.476,-2.672,-1.221,-1.234,-0.610,-2.351
9.280,-1.368,0.449,-2.684,-1.136,-1.354,-0.568,-2.269
9.300,-1.389,0.420,-2.694,-1.050,-1.467,-0.525,-2.192
9.320,-1.408,0.389,-2.704,-0.963,-1.573,-0.481,-2.120
9.340,-1.425,0.355,-2.713,-0.874,-1.671,-0.437,-2.053
9.360,-1.441,0.320,-2.721,-0.784,-1.760,-0.392,-1.990
9.380,-1.455,0.283,-2.727,-0.693,-1.841,-0.347,-1.931
9.400,-1.467,0.245,-2.733,-0.602,-1.912,-0.301,-1.876
9.420,-1.477,0.205,-2.739,-0.509,-1.974,-0.255,-1.823
9.440,-1.485,0.165,-2.743,-0.416,-2.026,-0.208,-1.773
9.460,-1.492,0.124,-2.746,-0.323,-2.067,-0.161,-1.726
9.480,-1.497,0.082,-2.748,-0.229,-2.098,-0.114,-1.679
9.500,-1.499,0.039,-2.750,-0.134,-2.119,-0.067,-1.634
9.520,-1.500,-0.003,-2.750,-0.040,-2.129,-0.020,-1.589
9.540,-1.499,-0.046,-2.749,0.055,-2.128,0.027,-1.545
9.560,-1.496,-0.088,-2.748,0.149,-2.116,0.075,-1.500
9.580,-1.491,-0.130,-2.746,0.243,-2.094,0.122,-1.455
9.600,-1.484,-0.171,-2.742,0.337,-2.061,0.169,-1.409
9.620,-1.476,-0.212,-2.738,0.431,-2.018,0.215,-1.360
9.640,-1.465,-0.251,-2.733,0.524,-1.965,0.262,-1.310
9.660,-1.453,-0.289,-2.726,0.616,-1.901,0.308,-1.257
9.680,-1.439,-0.326,-2.719,0.708,-1.829,0.354,-1.202
9.700,-1.423,-0.361,-2.711,0.798,-1.747,0.399,-1.142
9.720,-1.405,-0.394,-2.702,0.888,-1.656,0.444,-1.079
9.740,-1.385,-0.425,-2.693,0.977,-1.557,0.488,-1.010
9.760,-1.364,-0.454,-2.682,1.064,-1.450,0.532,-0.938
9.780,-1.341,-0.480,-2.671,1.150,-1.335,0.575,-0.860
9.800,-1.317,-0.505,-2.658,1.234,-1.214,0.617,-0.777
9.820,-1.290,-0.527,-2.645,1.317,-1.087,0.659,-0.690
9.840,-1.262,-0.546,-2.631,1.399,-0.954,0.699,-0.599
9.860,-1.233,-0.562,-2.616,1.478,-0.817,0.739,-0.505
9.880,-1.202,-0.575,-2.601,1.556,-0.675,0.778,-0.410
9.900,-1.169,-0.586,-2.584,1.631,-0.530,0.816,-0.314
9.920,-1.135,-0.594,-2.567,1.705,-0.383,0.853,-0.221
9.940,-1.099,-0.598,-2.550,1.777,-0.233,0.888,-0.130
9.960,-1.059,-0.600,-2.530,1.996,-0.082,0.998,-0.041
9.980,-1.018,-0.598,-2.509,2.074,0.094,1.037,0.045
10.000,-0.975,-0.593,-2.487,2.149,0.270,1.075,0.125
10.020,-0.930,-0.584,-2.465,2.221,0.444,1.110,0.197
10.040,-0.885,-0.572,-2.442,2.289,0.615,1.145,0.263
10.060,-0.838,-0.556,-2.419,2.354,0.783,1.177,0.321
10.080,-0.789,-0.537,-2.395,2.416,0.947,1.208,0.374
10.100,-0.740,-0.515,-2.370,2.474,1.104,1.237,0.420
10.120,-0.689,-0.490,-2.345,2.528,1.256,1.264,0.461
10.140,-0.638,-0.462,-2.319,2.579,1.400,1.289,0.497
10.160,-0.585,-0.431,-2.293,2.626,1.535,1.313,0.529
10.180,-0.532,-0.398,-2.266,2.669,1.662,1.334,0.557
10.200,-0.478,-0.362,-2.239,2.708,1.779,1.354,0.581
10.220,-0.423,-0.325,-2.211,2.743,1.885,1.371,0.602
10.240,-0.367,-0.285,-2.184,2.774,1.981,1.387,0.620
10.260,-0.311,-0.244,-2.156,2.801,2.064,1.400,0.635
10.280,-0.255,-0.201,-2.127,2.824,2.136,1.412,0.648
10.300,-0.198,-0.157,-2.099,2.842,2.195,1.421,0.658
10.320,-0.141,-0.112,-2.070,2.857,2.241,1.428,0.665
10.340,-0.083,-0.067,-2.042,2.867,2.274,1.434,0.671
10.360,-0.026,-0.021,-2.013,2.873,2.294,1.437,0.674
10.380,0.031,0.025,-1.984,2.875,2.300,1.438,0.675
10.400,0.089,0.071,-1.956,2.860,2.282,1.430,0.673
10.420,0.145,0.116,-1.927,2.829,2.242,1.414,0.670
10.440,0.201,0.159,-1.899,2.795,2.190,1.397,0.665
10.460,0.256,0.202,-1.872,2.757,2.128,1.379,0.657
10.480,0.311,0.243,-1.845,2.716,2.054,1.358,0.648
10.500,0.364,0.283,-1.818,2.673,1.972,1.336,0.636
10.520,0.417,0.320,-1.792,2.627,1.881,1.313,0.622
10.540,0.468,0.356,-1.766,2.578,1.782,1.289,0.605
10.560,0.519,0.389,-1.741,2.527,1.677,1.263,0.586
10.580,0.568,0.421,-1.716,2.481,1.570,1.241,0.564
10.600,0.617,0.450,-1.691,2.446,1.464,1.223,0.539
10.620,0.665,0.477,-1.667,2.407,1.351,1.203,0.511
10.640,0.713,0.502,-1.644,2.365,1.231,1.182,0.480
10.660,0.759,0.524,-1.620,2.320,1.104,1.160,0.444
10.680,0.805,0.543,-1.598,2.272,0.972,1.136,0.404
10.700,0.849,0.560,-1.576,2.221,0.835,1.111,0.360
10.720,0.892,0.574,-1.554,2.168,0.694,1.084,0.310
10.740,0.935,0.585,-1.533,2.112,0.550,1.056,0.255
10.760,0.976,0.593,-1.512,2.053,0.402,1.026,0.194
10.780,1.015,0.598,-1.492,1.991,0.253,0.996,0.126
10.800,1.054,0.600,-1.473,1.927,0.102,0.964,0.053
10.820,1.091,0.599,-1.454,1.861,-0.049,0.930,-0.026
10.840,1.127,0.595,-1.436,1.792,-0.200,0.896,-0.111
10.860,1.161,0.588,-1.419,1.721,-0.350,0.861,-0.200
10.880,1.194,0.578,-1.403,1.648,-0.498,0.824,-0.293
10.900,1.226,0.565,-1.387,1.573,-0.643,0.786,-0.388
10.920,1.256,0.549,-1.372,1.495,-0.786,0.748,-0.484
10.940,1.284,0.531,-1.358,1.416,-0.924,0.708,-0.578
10.960,1.311,0.510,-1.345,1.335,-1.058,0.668,-0.670
10.980,1.336,0.486,-1.332,1.253,-1.186,0.626,-0.758
11.000,1.359,0.460,-1.320,1.169,-1.309,0.584,-0.842
11.020,1.381,0.431,-1.310,1.083,-1.425,0.542,-0.921
11.040,1.401,0.401,-1.300,0.996,-1.533,0.498,-0.995
11.060,1.419,0.368,-1.291,0.908,-1.634,0.454,-1.064
11.080,1.435,0.334,-1.282,0.818,-1.727,0.409,-1.128
11.100,1.450,0.297,-1.275,0.728,-1.811,0.364,-1.189
11.120,1.463,0.260,-1.269,0.637,-1.886,0.318,-1.245
11.140,1.474,0.221,-1.263,0.544,-1.951,0.272,-1.299
11.160,1.483,0.180,-1.259,0.452,-2.007,0.226,-1.349
11.180,1.490,0.139,-1.255,0.358,-2.052,0.179,-1.398
11.200,1.495,0.098,-1.253,0.264,-2.088,0.132,-1.445
11.220,1.498,0.055,-1.251,0.170,-2.112,0.085,-1.490
11.240,1.500,0.013,-1.250,0.076,-2.126,0.038,-1.535
11.260,1.500,-0.030,-1.250,-0.019,-2.129,-0.009,-1.580
11.280,1.497,-0.072,-1.251,-0.113,-2.122,-0.057,-1.624
11.300,1.493,-0.114,-1.253,-0.208,-2.104,-0.104,-1.669
11.320,1.487,-0.156,-1.256,-0.302,-2.075,-0.151,-1.715
11.340,1.479,-0.196,-1.260,-0.395,-2.036,-0.198,-1.763
11.360,1.469,-0.236,-1.265,-0.489,-1.986,-0.244,-1.812
11.380,1.458,-0.275,-1.271,-0.581,-1.927,-0.291,-1.864
11.400,1.444,-0.312,-1.278,-0.673,-1.857,-0.336,-1.918
11.420,1.429,-0.347,-1.285,-0.764,-1.779,-0.382,-1.976
11.440,1.412,-0.381,-1.294,-0.854,-1.691,-0.427,-2.038
11.460,1.393,-0.413,-1.303,-0.943,-1.595,-0.471,-2.105
11.480,1.372,-0.443,-1.314,-1.031,-1.491,-0.515,-2.176
11.500,1.350,-0.471,-1.325,-1.117,-1.380,-0.559,-2.252
11.520,1.326,-0.496,-1.337,-1.202,-1.261,-0.601,-2.332
11.540,1.300,-0.519,-1.350,-1.286,-1.136,-0.643,-2.418
11.560,1.273,-0.539,-1.363,-1.368,-1.005,-0.684,-2.508
11.580,1.244,-0.556,-1.378,-1.448,-0.870,-0.724,-2.601
11.600,1.214,-0.571,-1.393,-1.526,-0.730,-0.763,-2.696
11.620,1.181,-0.582,-1.409,-1.603,-0.586,-0.801,-2.791
11.640,1.148,-0.591,-1.426,-1.677,-0.439,-0.839,-2.886
11.660,1.113,-0.597,-1.444,-1.750,-0.290,-0.875,-2.977
11.680,1.077,-0.600,-1.462,-1.820,-0.140,-0.910,-3.065
11.700,1.036,-0.599,-1.482,-2.041,0.019,-1.021,3.132
11.720,0.993,-0.595,-1.503,-2.118,0.195,-1.059,3.050
11.740,0.950,-0.588,-1.525,-2.191,0.370,-1.095,2.974
11.760,0.904,-0.577,-1.548,-2.260,0.543,-1.130,2.906
11.780,0.858,-0.563,-1.571,-2.327,0.712,-1.163,2.845
11.800,0.810,-0.545,-1.595,-2.390,0.878,-1.195,2.790
11.820,0.761,-0.525,-1.619,-2.449,1.038,-1.225,2.741
11.840,0.711,-0.501,-1.645,-2.505,1.192,-1.253,2.697
11.860,0.660,-0.474,-1.670,-2.558,1.339,-1.279,2.659
11.880,0.608,-0.444,-1.696,-2.606,1.479,-1.303,2.626
11.900,0.555,-0.412,-1.723,-2.651,1.609,-1.325,2.596
11.920,0.501,-0.378,-1.750,-2.691,1.730,-1.346,2.570
11.940,0.446,-0.341,-1.777,-2.728,1.841,-1.364,2.548
11.960,0.391,-0.302,-1.804,-2.761,1.941,-1.381,2.529
11.980,0.335,-0.261,-1.832,-2.790,2.030,-1.395,2.513
12.000,0.279,-0.219,-1.861,-2.814,2.107,-1.407,2.499
